STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,SNOW,TMAX,TMIN
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931204,0.00,0.0,40,36
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931205,0.00,0.0,41,31
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931206,0.00,0.0,41,28
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931207,0.00,0.0,46,25
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931208,0.00,0.0,41,27
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931209,0.00,0.0,56,32
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931210,0.00,0.0,52,32
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931211,0.00,0.0,39,16
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931212,0.00,0.0,44,29
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931213,0.07,0.0,43,36
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931214,0.31,0.0,39,33
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931215,0.00,0.0,46,37
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931216,0.00,0.0,42,35
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931217,0.06,0.0,43,36
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931218,0.20,0.0,42,33
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931219,0.00,0.0,41,33
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931220,0.00,0.0,39,29
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931221,0.00,0.0,30,20
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931222,0.00,0.0,22,20
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931223,0.00,0.0,22,8
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931224,0.00,0.0,20,7
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931225,0.07,0.8,20,8
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931226,0.05,0.5,12,8
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931227,0.00,0.0,13,9
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931228,0.00,0.0,11,-1
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931229,0.00,0.0,23,9
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931230,0.00,0.0,28,0
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19931231,0.00,0.0,38,16
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940101,0.00,0.0,43,33
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940102,0.00,0.0,33,26
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940103,0.26,4.0,31,22
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940104,0.00,0.0,26,21
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940105,0.00,0.0,21,13
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940106,0.02,0.5,30,15
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940107,0.00,0.0,15,-9
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940108,0.00,0.0,10,-8
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940109,0.00,0.0,18,-2
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940110,0.10,2.5,33,16
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940111,0.00,0.0,34,9
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940112,0.00,0.0,28,21
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940113,0.07,1.5,28,11
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940114,0.00,0.0,11,-9
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940115,0.00,0.0,-5,-19
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940116,0.01,0.5,11,-17
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940117,0.00,0.0,13,-9
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940118,0.00,0.0,-8,-19
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940119,0.25,3.0,8,-20
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940120,0.00,0.0,7,-10
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940121,0.00,0.0,30,-13
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940122,0.00,0.0,29,7
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940123,0.00,0.0,40,18
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940124,0.00,0.0,38,26
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940125,0.16,2.0,35,32
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940126,0.00,0.0,32,23
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940127,0.10,1.0,32,22
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940128,0.00,0.0,32,19
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940129,0.00,0.0,24,19
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940130,0.00,0.0,22,7
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940131,0.00,0.0,13,-12
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940201,0.00,0.0,17,-5
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940202,0.01,0.3,23,8
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940203,0.00,0.0,26,4
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940204,0.00,0.0,25,9
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940205,0.00,0.0,26,12
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940206,0.00,0.0,28,18
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940207,0.00,0.0,22,-1
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940208,0.00,0.3,14,2
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940209,0.06,1.5,17,2
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940210,0.00,0.0,23,-7
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940211,0.00,0.0,24,4
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940212,0.20,3.0,24,20
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940213,0.00,0.0,32,8
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940214,0.00,0.0,48,15
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940215,0.00,0.0,47,29
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940216,0.00,0.0,48,20
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940217,0.00,0.0,54,36
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940218,0.00,0.0,59,36
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940219,0.18,0.0,60,48
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940220,0.39,0.0,54,26
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940221,0.00,0.0,38,24
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940222,0.00,0.3,38,22
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940223,0.47,5.0,22,19
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940224,0.00,0.0,19,3
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940225,0.27,4.0,21,8
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940226,0.00,0.0,19,4
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940227,0.00,0.0,23,3
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940228,0.01,0.3,33,20
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940301,0.00,0.0,31,26
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940302,0.00,0.0,34,23
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940303,0.00,0.0,46,24
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940304,0.00,0.0,48,37
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940305,0.00,0.0,59,28
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940306,0.00,0.0,57,37
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940307,0.00,0.0,45,31
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940308,0.00,0.0,40,25
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940309,0.00,0.0,35,22
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940310,0.00,0.0,38,23
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940311,0.00,0.0,43,21
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940312,0.00,0.0,56,33
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940313,0.00,0.0,50,28
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940314,0.00,0.0,61,29
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940315,0.00,0.0,62,33
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940316,0.00,0.0,45,26
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940317,0.00,0.0,51,31
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940318,0.00,0.0,53,37
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940319,0.00,0.0,58,29
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940320,0.00,0.0,64,39
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940321,0.40,0.0,62,38
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940322,0.00,0.0,76,39
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940323,0.00,0.0,77,47
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940324,0.00,0.0,76,30
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940325,0.00,0.0,47,28
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940326,0.19,0.0,46,29
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940327,0.01,0.0,51,35
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940328,0.00,0.0,49,31
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940329,0.00,0.0,42,26
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940330,0.00,0.0,43,26
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940331,0.00,0.0,61,27
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940401,0.00,0.0,70,42
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940402,0.00,0.0,70,40
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940403,0.00,0.0,51,28
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940404,0.00,0.0,66,34
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940405,0.00,0.0,66,34
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940406,0.00,0.0,44,29
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940407,0.00,0.0,55,25
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940408,0.01,0.0,60,39
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940409,0.00,0.0,63,41
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940410,0.00,0.0,62,42
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940411,0.02,0.0,61,43
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940412,0.25,0.0,50,41
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940413,0.16,0.0,59,42
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940414,0.00,0.0,76,41
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940415,0.04,0.0,76,46
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940416,0.00,0.0,68,40
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940417,0.00,0.0,74,41
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940418,0.00,0.0,87,53
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940419,0.00,0.0,87,52
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940420,0.00,0.0,71,39
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940421,0.11,0.0,63,43
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940422,0.00,0.0,65,40
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940423,0.00,0.0,73,38
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940424,0.17,0.0,82,59
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940425,0.02,0.0,85,64
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940426,0.01,0.0,82,65
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940427,0.00,0.0,80,41
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940428,0.24,0.0,54,37
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940429,0.00,0.0,53,33
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940430,0.38,0.0,52,35
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940501,0.01,0.0,58,34
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940502,0.00,0.0,62,38
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940503,0.00,0.0,68,41
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940504,0.00,0.0,67,44
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940505,0.04,0.0,68,44
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940506,0.62,0.0,53,46
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940507,0.08,0.0,62,46
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940508,0.00,0.0,65,41
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940509,0.00,0.0,72,50
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940510,0.00,0.0,79,46
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940511,0.00,0.0,80,63
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940512,0.00,0.0,75,50
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940513,0.00,0.0,80,51
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940514,0.33,0.0,78,58
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940515,0.16,0.0,76,54
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940516,0.00,0.0,76,49
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940517,0.00,0.0,76,49
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940518,0.00,0.0,78,50
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940519,0.00,0.0,80,47
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940520,0.00,0.0,85,53
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940521,0.00,0.0,85,55
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940522,0.00,0.0,87,57
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940523,0.00,0.0,88,62
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940524,0.50,0.0,79,59
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940525,0.14,0.0,79,60
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940526,0.00,0.0,67,53
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940527,0.00,0.0,72,45
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940528,0.00,0.0,80,54
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940529,0.06,0.0,80,63
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940530,0.00,0.0,88,61
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940531,0.00,0.0,87,69
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940601,0.00,0.0,85,54
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940602,0.61,0.0,74,50
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940603,0.00,0.0,76,57
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940604,0.00,0.0,82,53
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940605,0.00,0.0,82,62
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940606,0.00,0.0,90,65
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940607,0.07,0.0,92,69
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940608,1.22,0.0,87,55
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940609,0.00,0.0,76,53
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940610,0.14,0.0,81,60
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940611,0.12,0.0,82,56
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940612,0.00,0.0,82,65
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940613,1.02,0.0,91,65
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940614,0.00,0.0,92,76
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940615,0.00,0.0,92,76
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940616,0.00,0.0,93,73
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940617,0.37,0.0,94,71
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940618,0.00,0.0,95,74
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940619,0.00,0.0,94,71
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940620,1.55,0.0,93,69
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940621,0.03,0.0,87,69
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940622,0.00,0.0,87,64
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940623,1.20,0.0,85,70
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940624,0.72,0.0,81,62
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940625,0.00,0.0,84,62
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940626,0.22,0.0,83,64
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940627,0.00,0.0,83,63
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940628,0.00,0.0,83,66
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940629,0.00,0.0,83,66
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940630,0.00,0.0,86,65
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940701,0.06,0.0,88,65
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940702,0.10,0.0,88,63
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940703,0.00,0.0,75,58
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940704,0.00,0.0,91,72
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940705,0.00,0.0,93,74
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940706,0.00,0.0,92,74
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940707,0.18,0.0,92,71
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940708,0.22,0.0,90,60
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940709,0.00,0.0,77,63
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940710,0.00,0.0,81,59
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940711,0.00,0.0,90,63
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940712,0.00,0.0,90,71
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940713,0.00,0.0,84,71
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940714,0.48,0.0,81,67
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940715,0.00,0.0,82,61
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940716,0.46,0.0,84,68
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940717,0.00,0.0,84,67
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940718,0.00,0.0,89,63
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940719,0.00,0.0,91,72
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940720,0.73,0.0,90,67
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940721,0.02,0.0,83,63
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940722,0.15,0.0,81,63
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940723,0.00,0.0,85,65
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940724,0.00,0.0,85,69
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940725,0.00,0.0,82,62
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940726,0.00,0.0,81,57
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940727,0.00,0.0,78,60
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940728,0.00,0.0,80,64
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940729,0.00,0.0,83,62
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940730,0.00,0.0,84,61
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940731,0.00,0.0,89,62
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940801,0.00,0.0,88,67
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940802,0.00,0.0,84,69
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940803,0.36,0.0,85,68
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940804,1.19,0.0,82,67
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940805,0.00,0.0,79,52
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940806,0.00,0.0,74,54
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940807,0.00,0.0,83,58
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940808,0.00,0.0,84,70
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940809,0.00,0.0,83,57
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940810,0.19,0.0,74,61
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940811,0.63,0.0,75,59
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940812,0.23,0.0,72,64
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940813,0.14,0.0,81,70
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940814,0.00,0.0,81,54
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940815,0.00,0.0,78,54
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940816,0.00,0.0,83,56
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940817,0.00,0.0,88,62
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940818,0.36,0.0,89,68
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940819,0.00,0.0,89,67
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940820,0.00,0.0,87,60
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940821,0.00,0.0,82,57
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940822,0.00,0.0,79,57
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940823,0.00,0.0,86,63
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940824,0.00,0.0,91,67
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940825,0.06,0.0,91,69
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940826,0.70,0.0,87,67
GHCND:USC00134101,IOWA CITY IA US,195.1,41.65,-91.53333,19940827,0.00,0.0,92,72
